1347
BUS;1_cropy;48.2252809;-1.570373;Cropy;cropy
BUS;1_cucille1;48.1285861;-1.6987329;Cucillé;cucille
BUS;1_cucille2;48.1285084;-1.6988741;Cucillé;cucillé
BUS;1_curi1;48.149328;-1.5775272;Curien;curien
BUS;1_curi2;48.1492898;-1.577154;Curien;curien
BUS;1_cxblanc1;48.0519247;-1.7976824;Croix Blanche;croixblanche
BUS;1_cxfleu1;48.0566582;-1.6637207;Croix Fleurie;croixfleurie
BUS;1_cxfleu2;48.0559716;-1.6641369;Croix Fleurie;croixfleurie
BUS;1_cxhecha1;48.102057;-1.6601028;Croix Saint Hélier;croixsainthélier
BUS;1_cxhecha2;48.1017286;-1.6596688;Croix Saint Hélier;croixsainthélier
BUS;1_cxhecha3;48.1021942;-1.6603183;Croix Saint Hélier;croixsainthélier
BUS;1_cxignon1;48.0813181;-1.8266162;Croix Ignon;croixignon
BUS;1_cxignon2;48.0813918;-1.8270268;Croix Ignon;croixignon
BUS;1_cxmalin1;48.0384984;-1.6022041;Croix Malinge;croixmalinge
BUS;1_cxmalin2;48.0384064;-1.6022498;Croix Malinge;croixmalinge
BUS;1_cxmalter;48.0385084;-1.602504;Croix Malinge;croixmalinge
BUS;1_cxmme1;48.0414134;-1.7544241;Croix Madame;croixmadame
BUS;1_cxmme2;48.0403449;-1.7552431;Croix Madame;croixmadame
BUS;1_cxpig1;48.0175218;-1.6612449;Croix Du Pigeonnet;croixdupigeonnet
BUS;1_cxpig2;48.017714;-1.6618531;Croix Du Pigeonnet;croixdupigeonnet
BUS;1_cxpotie1;48.0467328;-1.7106333;Croix Aux Potiers;croixauxpotiers
BUS;1_cxpotie2;48.047863;-1.7135214;Croix Aux Potiers;croixauxpotiers
BUS;1_cxpotrn1;48.0459063;-1.7100862;Croix Aux Potiers;croixauxpotiers
BUS;1_cxpotrn2;48.045659;-1.7104979;Croix Aux Potiers;croixauxpotiers
BUS;1_cxrobr1;48.1075891;-1.486145;Croix Rouge (futur Destiers);croixrougefuturdestiers
BUS;1_cxrobr2;48.1075932;-1.4860377;Croix Rouge (futur Destiers);croixrougefuturdestiers
BUS;1_cxroure1;48.1162868;-1.711464;Croix Rouge (futur Merlin);croixrougefuturmerlin
BUS;1_cxroure2;48.1163852;-1.7121593;Croix Rouge (futur Merlin);croixrougefuturmerlin
BUS;1_cxrouve1;48.0495583;-1.6061528;Croix Rouge;croixrouge
BUS;1_cxrouve2;48.0491416;-1.6059535;Croix Rouge;croixrouge
