1408
BUS;cheher2;47.98220191;-1.588407412;Chêne Hervé
BUS;chenam1;48.15086801;-1.792277048;Chêne Amoureux
BUS;chenam2;48.15129826;-1.792214912;Chêne Amoureux
BUS;chesnai1;48.22322241;-1.576304728;Chesnais
BUS;chesnai2;48.22307307;-1.57660914;Chesnais
BUS;chevahs;48.20780683;-1.630775647;Chevaigné Gare
BUS;chevahs2;48.20792706;-1.630506258;Chevaigné Gare
BUS;chfrelo1;48.09886541;-1.801442407;Champs Freslons
BUS;chfrelo2;48.09921677;-1.801833155;Champs Freslons
BUS;chgiron1;48.16892977;-1.622602945;Champ Giron
BUS;chgiron2;48.16854558;-1.622635146;Champ Giron
BUS;chmarti1;48.06000488;-1.613178413;Champ Martin
BUS;chmarti2;48.05914132;-1.61300001;Champ Martin
BUS;chmulon1;48.01879831;-1.657606322;Champ Mulon
BUS;chmulon2;48.01882455;-1.657828443;Champ Mulon
BUS;chnigue1;48.02956226;-1.735089131;Champ Niguel
BUS;chnigue2;48.02853581;-1.735773934;Champ Niguel
BUS;chnoel1;48.11762306;-1.731609777;Champ Noël
BUS;chnoel2;48.11773838;-1.731121705;Champ Noël
BUS;chopi1;48.19914959;-1.627428513;Chopinais
BUS;chopi2;48.19922295;-1.627737694;Chopinais
BUS;chqpost1;48.10817393;-1.694571381;Chèques Postaux
BUS;chqpost2;48.1084971;-1.6935913;Chèques Postaux
BUS;churbou;48.11736715;-1.708311538;Bourgogne
BUS;church1;48.11890873;-1.707998928;Bourgogne
BUS;church2;48.11921362;-1.708308147;Bourgogne
BUS;chverc;48.10499648;-1.872432406;Chêne Vert
BUS;chverpn1;48.01301144;-1.702819093;Chemin Vert
BUS;chverpp2;48.01294455;-1.703095887;Chemin Vert
BUS;cice;48.03370104;-1.765396746;Cicé Blossac
BUS;cimces1;48.12681946;-1.598793941;Cesson Cimetière
BUS;cimces2;48.12690492;-1.598475617;Cesson Cimetière
BUS;cimest1;48.1042958;-1.6497155;Cimetière De L'est
BUS;cimest2;48.10437188;-1.649274011;Cimetière De L'est
BUS;cimestm1;48.10376677;-1.649512105;Cimetière De L'est
BUS;cimestm2;48.10356941;-1.649723582;Cimetière De L'est
BUS;cimnord1;48.12425299;-1.681752862;Cimetière Nord
BUS;cimnord2;48.12500541;-1.681968412;Cimetière Nord
BUS;cimorg1;47.9940888;-1.665808498;Chateaubriand
BUS;cimorg2;47.99428371;-1.665731332;Chateaubriand
BUS;cimpace1;48.14760979;-1.769884656;Pacé Cimetière
BUS;cimpace2;48.1481412;-1.769684145;Pacé Cimetière
BUS;citeu1;48.12079846;-1.643967421;Beaulieu Cité U.
BUS;citeu2;48.12065611;-1.643994847;Beaulieu Cité U.
BUS;clairef1;48.12317138;-1.806171837;Clairefontaine
BUS;clairef2;48.12334881;-1.806846798;Clairefontaine
BUS;clatouc1;48.18148286;-1.85355446;La Touche
BUS;clemenc1;48.09367236;-1.673702708;Clemenceau
BUS;clemenc2;48.09331759;-1.674724285;Clemenceau
BUS;cleunay;48.10418021;-1.71342346;Cleunay
BUS;clisage1;48.10089808;-1.711653298;Clinique La Sagesse
BUS;clisage2;48.1012285;-1.711771188;Clinique La Sagesse
BUS;clivinc1;48.14286525;-1.686665961;Chp Saint Grégoire
BUS;clivinc2;48.14305131;-1.686429351;Chp Saint Grégoire
BUS;clomarg1;48.1517795;-1.829772518;Clos Margot
BUS;clomarg2;48.15216793;-1.829843111;Clos Margot
BUS;closco;48.12691384;-1.629307541;Clos Courtel
BUS;closco30;48.12693957;-1.629198102;Clos Courtel
BUS;closco31;48.12706879;-1.629403811;Clos Courtel
BUS;clotill1;48.19169386;-1.827840354;Clos Des Tilleuls
BUS;clotill2;48.19180853;-1.828085437;Clos Des Tilleuls
BUS;cmonnet1;48.08790128;-1.638499873;Monnet
BUS;cmonnet2;48.0877525;-1.638645372;Monnet
BUS;cngare1;47.98498288;-1.576434425;Corps Nuds Gare
BUS;coet1;48.12218756;-1.685911584;I.u.f.m.
BUS;coeurca1;48.04685015;-1.741936638;Coeur De Campus
BUS;coeurca2;48.04667335;-1.742225322;Coeur De Campus
BUS;colbinq1;48.09136607;-1.663028654;Binquenais Collège
BUS;colbinq2;48.09163077;-1.662419727;Binquenais Collège
BUS;colbinq3;48.09087638;-1.661134924;Binquenais Le Moine
BUS;colbinq4;48.09109627;-1.661316017;Binquenais Le Moine
BUS;colbour1;48.11951515;-1.599531251;Cesson Collège
BUS;colbour2;48.12087952;-1.599481001;Cesson Collège
BUS;colin1;48.11616283;-1.715742377;Colin
BUS;colin2;48.11629896;-1.716109343;Colin
BUS;colombi1;48.10583694;-1.677623792;Colombier
BUS;colombi2;48.10560578;-1.677843703;Colombier
BUS;colpace1;48.15405529;-1.771441102;Pacé Collèges
BUS;colpace2;48.15415333;-1.770934816;Pacé Collèges
BUS;colpols1;48.04136134;-1.698450991;Collège Pôle Sud
BUS;colpols2;48.0412202;-1.697607318;Collège Pôle Sud
BUS;colpols3;48.04198347;-1.696203948;Collège Pôle Sud
BUS;colpols4;48.04181644;-1.696074475;Collège Pôle Sud
BUS;colvern1;48.04470599;-1.603975391;La Poste
BUS;colvern2;48.04462446;-1.603991224;La Poste
BUS;combes1;48.09347051;-1.669854476;Combes
BUS;combes2;48.09361823;-1.669764651;Combes
BUS;commeur1;48.09570699;-1.694314897;Commeurec
BUS;commeur2;48.09570846;-1.694879767;Commeurec
BUS;condate1;48.13448776;-1.673062392;Condate
BUS;condate2;48.13493791;-1.672793386;Condate
BUS;cormier1;48.12434819;-1.618465366;Cormier
BUS;cormier2;48.12443569;-1.617679974;Cormier
BUS;cormr1;48.08667692;-1.694756647;Cormier
BUS;cormr2;48.08722802;-1.69468526;Cormier
BUS;cornou1;48.03459521;-1.69925338;Cornouaille
BUS;cornou2;48.0347463;-1.69972444;Cornouaille
BUS;coteaux1;48.03434574;-1.663387094;Côteaux
BUS;coteaux2;48.03417791;-1.663415814;Côteaux
BUS;couneu1;48.17808811;-1.62242653;Cour Neuve
BUS;couneu2;48.17809695;-1.622299251;Cour Neuve
BUS;courbet1;48.10770679;-1.702240538;Papéteries
